village_code,county_chinese_name,township_chinese_name,village_chinese_name,village_english_name,county_id,county_code,township_id,township_code,note,township_english_name,monthly_average_income,dining_out_average_monthly_budget,dining_out_average_weekly_budget,dining_out_average_daily_budget,passerby_dining_out_weekly_budget,passerby_dining_out_daily_budget,passerby_dining_out_monthly_budget
63000120014,臺北市,北投區,吉慶里,Jiqing Vil.,A,63000,A16,63000120,,Beitou District,88666.66666666667,13832.0,3227.4666666666667,461.06666666666666,4315.909460785791,616.5584943979702,18496.754831939106
63000110023,臺北市,士林區,福安里,Fu'an Vil.,A,63000,A15,63000110,,Shilin District,63250.0,9867.0,2302.3,328.9,4417.818760861554,631.1169658373649,18933.508975120945
63000120005,臺北市,北投區,榮光里,Rongguang Vil.,A,63000,A16,63000120,,Beitou District,86416.66666666667,13481.0,3145.5666666666666,449.3666666666667,4332.67962174546,618.9542316779228,18568.626950337686
63000120007,臺北市,北投區,裕民里,Yumin Vil.,A,63000,A16,63000120,,Beitou District,114833.33333333333,17914.0,4179.933333333333,597.1333333333333,4338.128386171506,619.7326265959293,18591.97879787788
63000100015,臺北市,內湖區,碧山里,Bishan Vil.,A,63000,A14,63000100,,Neihu District,93750.0,14625.0,3412.5,487.5,4678.3490012637885,668.3355716091127,20050.067148273378
63000110024,臺北市,士林區,富洲里,Fuzhou Vil.,A,63000,A15,63000110,,Shilin District,63250.0,9867.0,2302.3,328.9,2302.3,328.9,9867.0
63000110037,臺北市,士林區,天祿里,Tianlu Vil.,A,63000,A15,63000110,,Shilin District,116000.0,18096.0,4222.400000000001,603.2,4352.253753932909,621.7505362761298,18652.516088283894
63000110043,臺北市,士林區,永福里,Yongfu Vil.,A,63000,A15,63000110,,Shilin District,496083.3333333333,77389.0,18057.433333333334,2579.633333333333,18057.433333333334,2579.633333333333,77389.0
63000110033,臺北市,士林區,三玉里,Sanyu Vil.,A,63000,A15,63000110,,Shilin District,179250.0,27963.0,6524.7,932.1,4365.412367906667,623.630338272381,18708.910148171428
63000110036,臺北市,士林區,天福里,Tianfu Vil.,A,63000,A15,63000110,,Shilin District,112666.66666666667,17576.0,4101.066666666667,585.8666666666667,4346.553564579957,620.9362235114224,18628.086705342674
63000120016,臺北市,北投區,立賢里,Lixian Vil.,A,63000,A16,63000120,,Beitou District,82416.66666666667,12857.0,2999.9666666666667,428.56666666666666,4317.099816033649,616.7285451476642,18501.856354429925
63000120015,臺北市,北投區,尊賢里,Zunxian Vil.,A,63000,A16,63000120,,Beitou District,84000.0,13104.0,3057.6,436.8,4312.769959899787,616.1099942713981,18483.299828141942
63000110038,臺北市,士林區,天壽里,Tianshou Vil.,A,63000,A15,63000110,,Shilin District,206250.0,32175.0,7507.5,1072.5,4342.21616081195,620.3165944017072,18609.497832051216
63000120013,臺北市,北投區,吉利里,Jili Vil.,A,63000,A16,63000120,,Beitou District,92166.66666666667,14378.0,3354.866666666667,479.26666666666665,4320.193898394799,617.1705569135428,18515.116707406283
63000120008,臺北市,北投區,振華里,Zhenhua Vil.,A,63000,A16,63000120,,Beitou District,96500.0,15054.0,3512.6,501.8,4335.542883433944,619.3632690619919,18580.89807185976
63000120011,臺北市,北投區,永明里,Yongming Vil.,A,63000,A16,63000120,,Beitou District,101333.33333333333,15808.0,3688.5333333333333,526.9333333333333,4325.3274862909875,617.9039266129982,18537.117798389947
63000120006,臺北市,北投區,榮華里,Ronghua Vil.,A,63000,A16,63000120,,Beitou District,153333.33333333334,23920.0,5581.333333333334,797.3333333333334,4342.568241350549,620.3668916215071,18611.00674864521
63000110031,臺北市,士林區,芝山里,Zhishan Vil.,A,63000,A15,63000110,,Shilin District,183666.66666666666,28652.0,6685.466666666667,955.0666666666667,6685.466666666667,955.0666666666667,28652.0
63000120017,臺北市,北投區,立農里,Linong Vil.,A,63000,A16,63000120,,Beitou District,83666.66666666667,13052.0,3045.4666666666667,435.06666666666666,4306.923499297618,615.2747856139455,18458.243568418362
63000110041,臺北市,士林區,天玉里,Tianyu Vil.,A,63000,A15,63000110,,Shilin District,145333.33333333334,22672.0,5290.133333333333,755.7333333333333,4339.618531545075,619.9455045064393,18598.365135193177
63000120038,臺北市,北投區,關渡里,Guandu Vil.,A,63000,A16,63000120,,Beitou District,86500.0,13494.0,3148.6,449.8,4385.744639876885,626.5349485538408,18796.048456615223
63000110040,臺北市,士林區,天山里,Tianshan Vil.,A,63000,A15,63000110,,Shilin District,130750.0,20397.0,4759.3,679.9,4344.1668433715395,620.5952633387914,18617.85790016374
63000120012,臺北市,北投區,東華里,Donghua Vil.,A,63000,A16,63000120,,Beitou District,88833.33333333333,13858.0,3233.5333333333333,461.93333333333334,4308.798512422365,615.5426446317664,18466.279338952994
63000110039,臺北市,士林區,天和里,Tianhe Vil.,A,63000,A15,63000110,,Shilin District,197333.33333333334,30784.0,7182.933333333333,1026.1333333333334,4348.528707277701,621.2183867539572,18636.551602618718
63000120018,臺北市,北投區,八仙里,Baxian Vil.,A,63000,A16,63000120,,Beitou District,89333.33333333333,13936.0,3251.7333333333336,464.53333333333336,4412.902942725665,630.4147061036664,18912.44118310999
63000120010,臺北市,北投區,永欣里,Yongxin Vil.,A,63000,A16,63000120,,Beitou District,169916.66666666666,26507.0,6184.966666666667,883.5666666666667,4327.498224328075,618.2140320468678,18546.420961406035
63000120021,臺北市,北投區,清江里,Qingjiang Vil.,A,63000,A16,63000120,,Beitou District,77166.66666666667,12038.0,2808.866666666667,401.26666666666665,4321.274972668304,617.324996095472,18519.74988286416
63000120022,臺北市,北投區,中央里,Zhongyang Vil.,A,63000,A16,63000120,,Beitou District,93416.66666666667,14573.0,3400.366666666667,485.76666666666665,4321.405741841618,617.3436774059454,18520.31032217836
63000110032,臺北市,士林區,東山里,Dongshan Vil.,A,63000,A15,63000110,,Shilin District,164666.66666666666,25688.0,5993.866666666667,856.2666666666667,5993.866666666667,856.2666666666667,25688.0
63000120024,臺北市,北投區,大同里,Datong Vil.,A,63000,A16,63000120,,Beitou District,89833.33333333333,14014.0,3269.9333333333334,467.1333333333333,4324.667746704332,617.8096781006188,18534.290343018565
63000120020,臺北市,北投區,奇岩里,Qiyan Vil.,A,63000,A16,63000120,,Beitou District,113166.66666666667,17654.0,4119.266666666666,588.4666666666667,4332.084984398082,618.8692834854403,18566.078504563207
63000120025,臺北市,北投區,溫泉里,Wenquan Vil.,A,63000,A16,63000120,,Beitou District,90416.66666666667,14105.0,3291.166666666667,470.1666666666667,4381.404316409998,625.9149023442853,18777.44707032856
63000120023,臺北市,北投區,長安里,Chang'an Vil.,A,63000,A16,63000120,,Beitou District,81333.33333333333,12688.0,2960.5333333333333,422.93333333333334,4364.589916863187,623.5128452661695,18705.385357985084
63000110045,臺北市,士林區,新安里,Xin'an Vil.,A,63000,A15,63000110,,Shilin District,482083.3333333333,75205.0,17547.833333333332,2506.8333333333335,17547.833333333332,2506.8333333333335,75205.0
63000120034,臺北市,北投區,豐年里,Fengnian Vil.,A,63000,A16,63000120,,Beitou District,69666.66666666667,10868.0,2535.866666666667,362.26666666666665,4290.06646520885,612.8666378869785,18385.999136609356
63000120028,臺北市,北投區,中庸里,Zhongyong Vil.,A,63000,A16,63000120,,Beitou District,73333.33333333333,11440.0,2669.3333333333335,381.3333333333333,4379.347320882165,625.6210458403093,18768.63137520928
63000110044,臺北市,士林區,公館里,Gongguan Vil.,A,63000,A15,63000110,,Shilin District,150833.33333333334,23530.0,5490.333333333334,784.3333333333334,5490.333333333334,784.3333333333334,23530.0
63000120037,臺北市,北投區,一德里,Yide Vil.,A,63000,A16,63000120,,Beitou District,83000.0,12948.0,3021.2000000000003,431.6,4365.996068683477,623.7137240976396,18711.411722929184
63000110042,臺北市,士林區,天母里,Tianmu Vil.,A,63000,A15,63000110,,Shilin District,248250.0,38727.0,9036.300000000001,1290.9,9036.300000000001,1290.9,38727.0
63000120009,臺北市,北投區,永和里,Yonghe Vil.,A,63000,A16,63000120,,Beitou District,135083.33333333334,21073.0,4917.033333333334,702.4333333333333,4323.31515063939,617.6164500913413,18528.493502740243
63000120026,臺北市,北投區,林泉里,Linquan Vil.,A,63000,A16,63000120,,Beitou District,90916.66666666667,14183.0,3309.366666666667,472.76666666666665,4444.435513137258,634.9193590196082,19047.580770588247
63000120033,臺北市,北投區,文化里,Wenhua Vil.,A,63000,A16,63000120,,Beitou District,92333.33333333333,14404.0,3360.9333333333334,480.1333333333333,4304.929689385428,614.9899556264897,18449.698668794692
63000120031,臺北市,北投區,智仁里,Zhiren Vil.,A,63000,A16,63000120,,Beitou District,73500.0,11466.0,2675.4,382.2,4352.469814397509,621.781402056787,18653.442061703612
63000120036,臺北市,北投區,桃源里,Taoyuan Vil.,A,63000,A16,63000120,,Beitou District,81166.66666666667,12662.0,2954.4666666666667,422.06666666666666,4259.229315454085,608.461330779155,18253.83992337465
63000120027,臺北市,北投區,中心里,Zhongxin Vil.,A,63000,A16,63000120,,Beitou District,94583.33333333333,14755.0,3442.8333333333335,491.8333333333333,4443.899883803208,634.8428405433153,19045.28521629946
63000120030,臺北市,北投區,中和里,Zhonghe Vil.,A,63000,A16,63000120,,Beitou District,91583.33333333333,14287.0,3333.633333333333,476.23333333333335,4425.097606050584,632.1568008643691,18964.70402593107
63000120029,臺北市,北投區,開明里,Kaiming Vil.,A,63000,A16,63000120,,Beitou District,125833.33333333333,19630.0,4580.333333333333,654.3333333333334,4438.361827395749,634.0516896279642,19021.550688838925
63000120035,臺北市,北投區,稻香里,Daoxiang Vil.,A,63000,A16,63000120,,Beitou District,75666.66666666667,11804.0,2754.266666666667,393.46666666666664,4239.2040556432285,605.600579377604,18168.01738132812
63000110049,臺北市,士林區,溪山里,Xishan Vil.,A,63000,A15,63000110,,Shilin District,113250.0,17667.0,4122.3,588.9,4122.3,588.9,17667.0
63000110046,臺北市,士林區,陽明里,Yangming Vil.,A,63000,A15,63000110,,Shilin District,186000.0,29016.0,6770.400000000001,967.2,6770.400000000001,967.2,29016.0
63000120032,臺北市,北投區,秀山里,Xiushan Vil.,A,63000,A16,63000120,,Beitou District,72000.0,11232.0,2620.8,374.4,4239.2040556432285,605.600579377604,18168.01738132812
63000120040,臺北市,北投區,湖山里,Hushan Vil.,A,63000,A16,63000120,,Beitou District,109833.33333333333,17134.0,3997.9333333333334,571.1333333333333,3997.9333333333334,571.1333333333333,17134.0
63000120039,臺北市,北投區,泉源里,Quanyuan Vil.,A,63000,A16,63000120,,Beitou District,88000.0,13728.0,3203.2000000000003,457.6,4446.897277339111,635.2710396198729,19058.131188596188
63000110048,臺北市,士林區,平等里,Pingdeng Vil.,A,63000,A15,63000110,,Shilin District,83500.0,13026.0,3039.4,434.2,3039.4,434.2,13026.0
63000120041,臺北市,北投區,大屯里,Datun Vil.,A,63000,A16,63000120,,Beitou District,140666.66666666666,21944.0,5120.266666666666,731.4666666666667,5120.266666666666,731.4666666666667,21944.0
63000110047,臺北市,士林區,菁山里,Jingshan Vil.,A,63000,A15,63000110,,Shilin District,508666.6666666667,79352.0,18515.466666666667,2645.0666666666666,18515.466666666667,2645.0666666666666,79352.0
63000120042,臺北市,北投區,湖田里,Hutian Vil.,A,63000,A16,63000120,,Beitou District,98250.0,15327.0,3576.3,510.9,3576.3,510.9,15327.0
